font,id,from_id,from_name,type,created_time,link,message,num_shares,num_comments,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
feed,40317581032_10154993022256033,40317581032,Vueling,link,2017-09-23 09:00:01,https://www.facebook.com/Vueling/posts/10154993022256033,Vive un safari sin salir de las fronteras... más de 150 especies animales se encuentran en el Parque de la Naturaleza de Cabárceno en Cantabria… ¿te sumas a la aventura?,60,34,180,18,0,1,2,3
feed,40317581032_10154992820001033,40317581032,Vueling,photo,2017-09-22 15:24:56,https://www.facebook.com/Vueling/posts/10154992820001033,"De nombre impronunciable, ¡no puedes perderte el Rijsttafel si viajas a Ámsterdam! Aunque encontrarás todos los sabores de Indonesia, es el plato estrella de Holanda.",69,54,1758,101,5,12,1,1
feed,40317581032_10154990452541033,40317581032,Vueling,photo,2017-09-21 18:30:01,https://www.facebook.com/Vueling/posts/10154990452541033,Haz la maleta y no te pierdas esta experiencia multi-sensorial que ofrece la Biennale d'Art Contemporain de Lyon. ¡El acontecimiento más importante del sector en Francia te espera este fin de semana!,74,41,1452,45,1,5,0,1
feed,40317581032_10154988189851033,40317581032,Vueling,status,2017-09-20 20:01:40,https://www.facebook.com/Vueling/posts/10154988189851033,"#VuelingInforms A causa de la vaga a França el 21/09, la nostra operativa podria veure's afectada. Més info: http://vueling.com/vdh_ca",1,6,10,1,0,0,0,2
feed,40317581032_10154988188001033,40317581032,Vueling,status,2017-09-20 20:00:37,https://www.facebook.com/Vueling/posts/10154988188001033,"#VuelingInforms Debido a la huelga en Francia el 21/09, nuestra operativa podría verse afectada. Más info: http://vueling.com/vdh_es",0,40,9,1,0,2,1,3
feed,40317581032_10154986936231033,40317581032,Vueling,photo,2017-09-20 18:30:01,https://www.facebook.com/Vueling/posts/10154986936231033,"Si quieres disfrutar de unas vacaciones memorables, tienes buen tiempo y preciosas playas al alcance de tu mano. ¡Visita @mygrancanaria! #GranCanaria #GranDestino",47,21,1502,59,0,8,0,1
feed,40317581032_10154984428576033,40317581032,Vueling,photo,2017-09-19 11:00:01,https://www.facebook.com/Vueling/posts/10154984428576033,¿Qué isla es famosa por sus mercadillos?,42,341,1197,447,7,0,0,2
feed,40317581032_10154982812746033,40317581032,Vueling,video,2017-09-18 18:30:00,https://www.facebook.com/Vueling/videos/10154982812746033/,¿Crees que conoces Bilbao? Este mes déjate sorprender por sus edificios y espacios desconocidos...,51,22,271,25,0,1,0,1
feed,40317581032_10154975388056033,40317581032,Vueling,photo,2017-09-17 18:30:01,https://www.facebook.com/Vueling/posts/10154975388056033,Preparando el equipaje para una nueva semana ¿nos acompañas? www.instagram.com/vueling,4,29,135,13,0,1,0,0
feed,40317581032_10154692206091573,10152003198456573,Patryk Kaczmarek,photo,2017-09-17 13:24:07,https://www.facebook.com/photo.php?fbid=10154692206091573&set=p.10154692206091573&type=3,Muy mal Vueling. Apertura de check-in a las 13:40 y ahora a las 14:23 no hay ni dios.,0,3,1,0,0,0,0,1
feed,40317581032_10154975351856033,40317581032,Vueling,photo,2017-09-15 13:25:34,https://www.facebook.com/Vueling/posts/10154975351856033,¿Depósito lleno o no? Descubre haciendo click en las siguientes fotos las particularidades del combustible de los aviones.,36,35,326,11,0,4,0,2
feed,40317581032_10154973057021033,40317581032,Vueling,video,2017-09-14 18:30:36,https://www.facebook.com/Vueling/videos/10154973057021033/,¿A qué sabe A Coruña? ¡Descúbrelo en la nueva edición del concurso de tapas Picadillo!,42,16,198,15,0,1,0,1
feed,40317581032_10154966980871033,40317581032,Vueling,photo,2017-09-11 19:00:39,https://www.facebook.com/Vueling/posts/10154966980871033,"#VuelingInforms Debido a la huelga de controladores aéreos en Francia, nuestra operativa podría verse afectada. Comprueba el  estado de tu vuelo: http://bit.ly/2mzbJtD#VuelingInforms A causa de la vaga dels controladors aeris a França, la nostra operativa podria veure's afectada. Consulta l'estat del teu vol: http://bit.ly/2pGkK5y",9,95,24,0,1,1,0,16
feed,40317581032_10214174673867897,10203721732470895,Pepiyo Karma,photo,2017-09-11 17:01:57,https://www.facebook.com/photo.php?fbid=10214174673867897&set=p.10214174673867897&type=3,"A ver si lo entiendo... Yo reservo un vuelo con vosotros a un precio, pago y a la hora de hacer el check-in online ""se han terminado los asientos aleatorios disponibles para este vuelo""??????Y a la hora de seleccionar el asiento lo único que hay disponible es plazas priority o plazas XL. Otros 15.99 euros por la cara... La opción es que vaya a aguantar toda la cola del mostrador aun partiendo sin facturar maletas?? En serio??? Esto es de vergüenza.",0,5,4,0,0,1,0,7
feed,40317581032_10154959121591033,40317581032,Vueling,photo,2017-09-11 13:00:00,https://www.facebook.com/Vueling/posts/10154959121591033,¡No dejes que tus sueños se escapen!  www.instagram.com/vueling,18,37,272,28,2,5,0,0
feed,40317581032_10154959030321033,40317581032,Vueling,photo,2017-09-11 09:00:01,https://www.facebook.com/Vueling/posts/10154959030321033,Feliç dia a tots els catalans i catalanes!,199,148,5273,457,13,10,4,34
feed,40317581032_10154959017131033,40317581032,Vueling,link,2017-09-09 18:30:01,https://www.facebook.com/Vueling/posts/10154959017131033,"Paisajes de gran belleza, relajantes piscinas naturales, rutas de senderismo con las que cargar energías... La Isla Bonita, su nombre lo dice todo.",16,20,235,11,0,1,0,0
feed,40317581032_10154958900356033,40317581032,Vueling,link,2017-09-08 13:00:01,https://www.facebook.com/Vueling/posts/10154958900356033,Últimos días para sumarte a la segunda edición del programa #Hangar51. ¡Inscríbete ahora! www.hangar51.com,2,12,80,2,0,0,0,0
feed,40317581032_10154958853666033,40317581032,Vueling,video,2017-09-08 11:49:05,https://www.facebook.com/Vueling/videos/10154958853666033/,"Saborear un plato de fabada, acompañado de un ""culín” de sidra, subir al Monte Naranco... estos y muchos otros placeres los conocen bien en Asturias.¡Felicidades a todos vosotros!",63,11,197,23,0,0,0,0
feed,40317581032_10154956621796033,40317581032,Vueling,photo,2017-09-07 18:30:01,https://www.facebook.com/Vueling/posts/10154956621796033,"Este sábado, la música y los fuegos artificiales se darán cita en el cielo de Saint-Cloud. ¿Te vas a perder  la mayor fiesta del cielo en Europa?",70,20,1842,46,3,30,0,7
feed,40317581032_10154956184541033,40317581032,Vueling,photo,2017-09-07 11:33:17,https://www.facebook.com/Vueling/posts/10154956184541033,Empezando en 1784 y llegando hasta la actualidad... ¡descubre más sobre la historia de la mujer en el sector de la aviación con los textos del periodista Javier Ortega Figueiral!,27,11,772,32,0,8,0,1
feed,40317581032_10154953947861033,40317581032,Vueling,video,2017-09-06 18:30:00,https://www.facebook.com/Vueling/videos/10154953947861033/,¡En Cerdeña todavía queda mucho verano! Vuela hasta sus más de 300 playas y piérdete en sus pueblos medievales.,39,23,441,34,0,0,0,5
feed,40317581032_10154950888661033,40317581032,Vueling,link,2017-09-05 09:00:00,https://www.facebook.com/Vueling/posts/10154950888661033,"Si te cuesta decir adiós al verano, ¡esta oferta es para ti!Aprovecha nuestros vuelos desde 19,99  euros",37,81,210,13,3,0,0,10
feed,40317581032_10154941024951033,40317581032,Vueling,photo,2017-09-01 18:00:00,https://www.facebook.com/Vueling/posts/10154941024951033,La vuelta no será tan dura si le pones color al fin de semana. Síguenos en instagram www.instagram.com/vueling,3,47,125,7,0,0,0,6
feed,40317581032_10154941018741033,40317581032,Vueling,video,2017-09-01 15:00:00,https://www.facebook.com/Vueling/videos/10154941018741033/,En Málaga encontrarás mil planes para aprovechar los últimos días de verano. Nosotros te proponemos cuatro... ¿te vienes?,34,10,287,14,1,0,0,5
feed,40317581032_10154937970256033,40317581032,Vueling,photo,2017-08-31 12:00:00,https://www.facebook.com/Vueling/posts/10154937970256033,Lo bueno se acaba y toca volver a la rutina. Pero ya puedes planear tu próximo viaje... ¿Cuál será tu siguiente escapada?,1,44,51,4,2,0,0,7
feed,40317581032_10154935226461033,40317581032,Vueling,photo,2017-08-30 18:00:00,https://www.facebook.com/Vueling/posts/10154935226461033,¿Te gustaría revivir los Juegos Olímpicos de Barcelona '92? Visita la exposición fotográfica de la fundación TMB en conmemoración del 25 aniversario y sumérgete de lleno en ellos.,36,25,1403,39,2,3,1,15
feed,40317581032_10154935870341033,40317581032,Vueling,photo,2017-08-30 15:27:16,https://www.facebook.com/Vueling/posts/10154935870341033,"¿Por qué las ventanas de los aviones dejaron de ser cuadradas? Pistas: espionaje industrial, Guerra Fría… Descúbrelo ➡️ http://bit.ly/VentanasAvionesVY",29,41,545,8,3,18,0,5
feed,40317581032_10154932666131033,40317581032,Vueling,photo,2017-08-29 12:30:00,https://www.facebook.com/Vueling/posts/10154932666131033,Burdeos te regala joyas gastronómicas como vinos y carnes que podrás descubrir en sus emblemáticos 'Bars à vin' ...¡deliciosos!,43,24,1719,57,1,8,0,3
feed,40317581032_10154930219306033,40317581032,Vueling,video,2017-08-28 14:30:00,https://www.facebook.com/Vueling/videos/10154930219306033/,"¡Descubre todas las curiosidades que esconde Edimburgo! Desde leyendas sobre brujería hasta el origen del cariñoso apodo ""Auld Reekie"".",78,30,545,62,0,0,0,1
feed,40317581032_1426658020750978,815081738575279,Noelia Hidalgo Solivelles,photo,2017-08-26 04:38:43,https://www.facebook.com/photo.php?fbid=1426658020750978&set=p.1426658020750978&type=3,Vueling malaga,0,2,1,0,0,0,0,0
feed,40317581032_10212450861940186,10205028884675393,Pedro J. Tena Caballé,photo,2017-08-25 19:48:59,https://www.facebook.com/photo.php?fbid=10212450861940186&set=p.10212450861940186&type=3,No es suficiente la i dignación de viajar así como para que encima me encuentre en el asiento la ganga que por 30€ me ofrecen un asiento con más espacio para las piernas. Los altos tenemos que pagar más? Obviamente el de la idea media metro y medio.   #vueling,0,2,4,0,0,2,2,1
feed,40317581032_10154922530296033,40317581032,Vueling,photo,2017-08-25 11:00:00,https://www.facebook.com/Vueling/posts/10154922530296033:0,¡Última semana de concurso! ¿Todavía no has compartido tu mejor imagen con el #WeLovePlaces? Participa y síguenos en Instagram.BBLL➡ http://j.mp/2vjFAcy,2,14,55,4,0,0,0,1
feed,40317581032_10154917919751033,40317581032,Vueling,link,2017-08-23 18:30:00,https://www.facebook.com/Vueling/posts/10154917919751033,¿Quieres saber cómo se pintan los aviones? ¿Cuánta “piel” crees que necesitan? Conoce cuál es el proceso ➡ http://vuelingnews.com/pintura-la-piel-de-los-aviones/,4,8,73,5,1,0,0,2
feed,40317581032_10154915213756033,40317581032,Vueling,photo,2017-08-22 18:30:00,https://www.facebook.com/Vueling/posts/10154915213756033,"Piérdete en las tascas y bares de Jerez y prueba su plato estrella: ¡una ración de ""pescaíto"" frito!",199,158,4890,296,32,15,0,3
feed,40317581032_10154905576126033,40317581032,Vueling,status,2017-08-18 17:41:17,https://www.facebook.com/Vueling/posts/10154905576126033,"Por motivos de seguridad los accesos al aeropuerto de Barcelona-El Prat pueden verse congestionados. Te recomendamos acudir al aeropuerto con mayor antelación de lo habitual para facturar y embarcar con mayor tranquilidad. Te pedimos disculpas por la incomodidad que esta situación pueda ocasionarte, estamos trabajando para ofrecerte el mejor servicio. Aprovechamos para desearte un buen vuelo.",20,20,94,4,0,1,1,0
feed,40317581032_10154905569981033,40317581032,Vueling,status,2017-08-18 17:38:32,https://www.facebook.com/Vueling/posts/10154905569981033,"Per motius de seguretat, els accessos a l'aeroport de Barcelona-El Prat poden veure’s congestionats. Et recomanem arribar a l'aeroport amb més antelació del que és habitual per facturar i embarcar amb més tranquil·litat. Et demanem disculpes per la incomoditat que aquesta situació pugui ocasionar, estem treballant per oferir-te el millor servei. Aprofitem per desitjar-te un bon vol.",35,56,209,3,0,4,0,0
feed,40317581032_10154903331431033,40317581032,Vueling,status,2017-08-17 19:50:54,https://www.facebook.com/Vueling/posts/10154903331431033,"Nuestro apoyo a los afectados por los atentados de hoy en Barcelona, así como a sus familias y amigos.Nuestra prioridad es siempre la seguridad de nuestros pasajeros y tripulaciones. Nuestros vuelos operan en estos momentos con total normalidad.Para más información, consultar el estado de vuelos a través de la web o app: http://bit.ly/2mzbJtD",8,10,242,3,0,1,44,2
feed,40317581032_10154903320321033,40317581032,Vueling,status,2017-08-17 19:45:49,https://www.facebook.com/Vueling/posts/10154903320321033,Our thoughts are with those affected by the events in Barcelona today and their family and friends. . . Our main priority is always the safety of our customers and our crew. Our operation continues as normal at this time. . . Updates can be found via our flight status page or via our app:  http://bit.ly/2nPdpvr,1,5,93,0,0,0,11,2
feed,40317581032_10154903314111033,40317581032,Vueling,status,2017-08-17 19:42:54,https://www.facebook.com/Vueling/posts/10154903314111033,"El nostre suport als afectats pels atemptats d’avui a Barcelona, així com a les seves families i amics.La nostra prioritat és sempre la seguretat dels nostres passatgers i tripulacions. Els nostres vols continuen operant amb normalitat.Per a més informació, consulteu l’estat del vol a la pàgina web o l’app: http://bit.ly/2pGkK5y",7,5,160,6,0,0,28,0
feed,40317581032_10154886714951033,40317581032,Vueling,photo,2017-08-16 18:03:00,https://www.facebook.com/Vueling/posts/10154886714951033,"Si eres fan de Keith Haring y un enamorado de la isla de Ibiza, ¡estás de suerte! Hasta el 30 de septiembre podrás disfrutar de una exposición excepcional en La Nave Salinas.",24,11,856,22,5,0,0,3
feed,40317581032_10154894348906033,40317581032,Vueling,photo,2017-08-15 18:09:00,https://www.facebook.com/Vueling/posts/10154894348906033,"Bacon, huevos, salchichas, judías...  viaja a Londres aunque sólo sea para despertar con un buen desayuno inglés o ""full English"".",2,14,50,7,0,0,1,4
feed,40317581032_10154894505506033,40317581032,Vueling,photo,2017-08-14 18:11:01,https://www.facebook.com/Vueling/posts/10154894505506033,"En Cataluña te esperan paseos entre viñedos, catas exquisitas, rutas inspiradoras y mucho más. ¿Tienes el paladar a punto? http://bit.ly/CatalunyaExperience_VinicolaCatalunya Experience",77,29,1346,52,4,3,1,9
feed,40317581032_10154883952516033,40317581032,Vueling,photo,2017-08-12 11:10:00,https://www.facebook.com/Vueling/posts/10154883952516033,"Descubre Split, visita los monumentos de Corfu y prueba platos típicos de ciudades europeas sin bajarte del avión. ¡Todo esto y más en la Ling de Agosto! www.lingmagazine.es",7,11,273,10,0,1,0,5
feed,40317581032_10154886626291033,40317581032,Vueling,photo,2017-08-11 13:56:41,https://www.facebook.com/Vueling/posts/10154886626291033:0,"Si tu deseo es viajar más, ¡cumplirlo es más fácil de lo que crees! 🎉Comparte la mejor 📷 de tus vacaciones con #WeLovePlaces en Instagram y gana billetes de i/v. BBLL➡ http://j.mp/2vjFAcy",131,103,2644,237,2,1,0,6
feed,40317581032_10154878409756033,40317581032,Vueling,photo,2017-08-10 18:33:00,https://www.facebook.com/Vueling/posts/10154878409756033,"Durante la Aste Nagusia de Bilbao, la diversión toma las calles. Teatro, conciertos, fiesta y gastronomía del 19 al 27 de Agosto. ¡Sólo faltas tu!",4,4,63,1,1,0,0,3
feed,40317581032_10154875292486033,40317581032,Vueling,photo,2017-08-09 18:34:00,https://www.facebook.com/Vueling/posts/10154875292486033,"Si motor, velocidad y seguridad te parecen la combinación perfecta, ¡pon tus niveles de adrenalina a tope en Ferrari Land!",15,23,871,21,6,40,2,4
feed,40317581032_10154880967556033,40317581032,Vueling,link,2017-08-09 14:22:13,https://www.facebook.com/Vueling/posts/10154880967556033,¿Cuánto crees que puede costar un avión? Descúbrelo a través de la historia del aviador y escritor Antoine de Saint-Exupéry  ➡️ http://bit.ly/PrecioAvionesVY,5,9,70,6,0,0,0,2
feed,40317581032_10154875252566033,40317581032,Vueling,photo,2017-08-08 18:27:00,https://www.facebook.com/Vueling/posts/10154875252566033,"De las frías aguas de Santander sólo podían salir los mejores platos de pescado. Rabas como aperitivo y merluza en salsa verde de segundo, ¿te apuntas?",48,73,1534,50,10,3,0,3
feed,40317581032_10154875284541033,40317581032,Vueling,video,2017-08-07 14:05:23,https://www.facebook.com/Vueling/videos/10154875284541033/,"Si necesitabas una razón para visitar Cerdeña, ¡nosotros te damos cuatro!",111,54,997,70,1,2,0,1
feed,40317581032_10154866846761033,40317581032,Vueling,photo,2017-08-04 12:09:01,https://www.facebook.com/Vueling/posts/10154866846761033,"Si no estás de vacaciones, ¡ánimos! Sólo te queda el último escalón de la semana ;) Síguenos en Instagram y participa en nuestro concurso del mes: www.instagram.com/vueling",28,26,1022,42,7,0,0,5
feed,40317581032_10154866319886033,40317581032,Vueling,photo,2017-08-04 07:03:53,https://www.facebook.com/Vueling/posts/10154866319886033,"#VuelingInforms Si vuelas desde BCN, aconsejamos dirigirte al apto. con antelación debido a la huelga del personal de seguridad. Gracias. #VuelingInforms Si voles des de BCN, aconsellem dirigir-te a l'aeroport amb antelació a causa de la vaga del personal de seguretat. Gràcies.",25,181,56,3,2,2,2,21
feed,40317581032_10154865016261033,40317581032,Vueling,status,2017-08-03 20:31:26,https://www.facebook.com/Vueling/posts/10154865016261033,"#VuelingInforms  Si voles des de BCN, aconsellem dirigir-te a l'aeroport amb antelació a causa de la vaga del personal de seguretat. +Info: http://vuelingnews.com/?lang=ca Gràcies.",44,85,118,2,1,8,6,49
feed,40317581032_10154865013091033,40317581032,Vueling,status,2017-08-03 20:29:56,https://www.facebook.com/Vueling/posts/10154865013091033,"#VuelingInforms Si vuelas desde BCN, aconsejamos dirigirte al aeropuerto con antelación debido a la huelga del personal de seguridad. +Info: https://vuelingnews.com/ Gracias.",38,48,56,0,5,1,1,16
feed,40317581032_10154862034116033,40317581032,Vueling,photo,2017-08-03 18:31:01,https://www.facebook.com/Vueling/posts/10154862034116033,"Si siempre has soñado con vivir en la época medieval y empuñar una espada, ¡no te pierdas los más de 2.000 años de historia que esconden las paredes del Castillo de Cardiff!",4,7,55,5,0,0,0,3
feed,40317581032_10154859142901033,40317581032,Vueling,photo,2017-08-02 18:32:00,https://www.facebook.com/Vueling/posts/10154859142901033,¿Eres un apasionado de Picasso? Conoce cómo prepara sus obras a través de la exposición 'Guernica de Picasso' en Valladolid.,0,11,33,5,0,0,0,3
feed,40317581032_10154861353331033,40317581032,Vueling,photo,2017-08-02 11:00:01,https://www.facebook.com/Vueling/posts/10154861353331033:0,¿Te suena el nombre de Roland Garros? Este personaje histórico guarda relación con el Aeropuerto de San Sebastián. Descubre más sobre el portaviones del Bidasoa  ➡️ http://bit.ly/Hondarribia_VY,11,8,358,14,1,6,0,4
feed,40317581032_10154859074426033,40317581032,Vueling,photo,2017-08-01 18:30:00,https://www.facebook.com/Vueling/posts/10154859074426033,"La tradición quesera es una parada obligatoria si viajas a Tenerife. Ahumados, curados, frescos... ¡disfruta de todas sus variedades!",2,13,36,3,0,1,0,2
feed,40317581032_10154859302116033,40317581032,Vueling,photo,2017-08-01 14:25:13,https://www.facebook.com/Vueling/posts/10154859302116033:0,"¡Vuelos fresquitos a 9,99 € para volar por España a partir del 18 de octubre!",35,42,113,7,0,7,0,4
feed,40317581032_10154856752616033,40317581032,Vueling,photo,2017-07-31 18:30:00,https://www.facebook.com/Vueling/posts/10154856752616033:0,Prepara tus mejores galas para la Semana de la Moda de Milán. En septiembre podrás descubrir las nuevas colecciones de las marcas y diseñadores más prestigiosos. ¡Ve volando!,1,21,52,10,0,0,0,5
feed,40317581032_10154849063446033,40317581032,Vueling,photo,2017-07-28 12:31:54,https://www.facebook.com/Vueling/posts/10154849063446033:0,Nos vamos volando en busca de las vacaciones :) Síguenos en instagram www.instagram.com/Vueling,125,188,2708,197,471,11,2,8
feed,40317581032_10154846084771033,40317581032,Vueling,photo,2017-07-27 18:29:01,https://www.facebook.com/Vueling/posts/10154846084771033:0,"¡Vive la Costa Brava desde otra perspectiva! En globo, bicicleta o a caballo podrás recorrer pueblos con encanto, viñedos o calas de ensueño:  http://bit.ly/experiencecatalunya_costabrava Catalunya Experience",102,36,1857,59,5,1,1,4
feed,40317581032_10154842878896033,40317581032,Vueling,photo,2017-07-26 18:30:01,https://www.facebook.com/Vueling/posts/10154842878896033:0,"Corre por una causa benéfica en la Maraton de Birmingham o libera toda la adrenalina entre canales en la Maratón de Amsterdam. Sea como sea, ¡octubre es el mes de las competiciones!",1,11,38,1,0,0,0,1
feed,40317581032_10154840536746033,40317581032,Vueling,photo,2017-07-25 18:30:00,https://www.facebook.com/Vueling/posts/10154840536746033,"Empezando por las sardinas asadas y terminando con unos deliciosos 'Pasteis de Belém', la gastronomía de Lisboa es tan atractiva como la ciudad. ¿Te vienes de visita?",55,59,1579,58,0,4,0,7
feed,40317581032_10154836848351033,40317581032,Vueling,photo,2017-07-24 18:30:00,https://www.facebook.com/Vueling/posts/10154836848351033,¿Quieres saber lo que se llevará la próxima temporada? Londres reúne en el mes de septiembre a los mejores diseñadores para desfilar en su Fashion Week. ¡No te la pierdas!,1,14,32,1,0,1,0,3
feed,40317581032_10154836169621033,40317581032,Vueling,link,2017-07-24 11:29:21,https://www.facebook.com/Vueling/posts/10154836169621033,¿Conoces la historia de los primeros vuelos del aeropuerto de Barcelona-El Prat? Descúbrela aquí ➡️ http://bit.ly/ElPrat_VY,24,10,158,7,0,0,0,1
feed,40317581032_10154827335821033,40317581032,Vueling,photo,2017-07-21 13:25:23,https://www.facebook.com/Vueling/posts/10154827335821033,"En unas horas, cruzamos la puerta del fin de semana :) Y tú ¿qué planes tienes para este finde? Síguenos en Instagram: www.instagram.com/vueling",0,21,55,5,0,0,0,2
feed,40317581032_10154824375721033,40317581032,Vueling,photo,2017-07-20 18:30:00,https://www.facebook.com/Vueling/posts/10154824375721033,"Este octubre, dos ciudades europeas se calzan las zapatillas para celebrar sus maratones: ¡Lisboa y Venecia te ofrecen más de 40 km para recorrerlas!",2,10,54,4,0,0,0,1
feed,40317581032_10154820835461033,40317581032,Vueling,photo,2017-07-19 18:30:01,https://www.facebook.com/Vueling/posts/10154820835461033,¿Quieres disfrutar del verano sin atascos ni aglomeraciones? GranCanaria te ofrece kilómetros interminables de playa y unas temperaturas suaves para que no te derritas 😉,81,38,2309,118,4,12,0,3
feed,40317581032_10154818350946033,40317581032,Vueling,photo,2017-07-18 18:30:01,https://www.facebook.com/Vueling/posts/10154818350946033,Los reyes de la pasta también son expertos en dulces: si estás por Nápoles no puedes perderte la tradicional sfogliatella rellena de crema acompañada del mejor café italiano ☕️,35,33,1271,60,1,9,0,1
feed,40317581032_10154814965401033,40317581032,Vueling,photo,2017-07-17 18:30:01,https://www.facebook.com/Vueling/posts/10154814965401033:0,¡El GP de Italia está a punto de celebrarse! Empieza a calentar motores para la cita en el circuito de Monza y descubre esta bella región llena de lagos.,4,18,77,6,0,0,0,5
feed,40317581032_10154805711816033,40317581032,Vueling,photo,2017-07-14 11:02:24,https://www.facebook.com/Vueling/posts/10154805711816033:0,"No importa lo lejos que estén tus sueños, con esfuerzo podrás alcanzarlos. ¡Feliz finde! www.instagram.com/vueling",90,87,2183,151,11,2,0,7
feed,40317581032_10154800660616033,40317581032,Vueling,photo,2017-07-13 18:30:00,https://www.facebook.com/Vueling/posts/10154800660616033:0,"Buenas noticias para lo compradores, ¡las rebajas de verano ya están aquí! París, Londres o Barcelona son algunas de las ciudades para hacer una escapada 100% shopping. ¿Te vienes?",4,19,21,4,0,0,0,2
feed,40317581032_10154797761766033,40317581032,Vueling,photo,2017-07-12 18:30:00,https://www.facebook.com/Vueling/posts/10154797761766033:0,"¿Conoces a María Pita? Además de una gran heroína, también es el nombre de las fiestas que se celebran en A Coruña en agosto. ¡Música y exposiciones llenarán las calles de la ciudad!",6,16,57,10,1,0,0,3
feed,40317581032_10154795199846033,40317581032,Vueling,photo,2017-07-11 18:30:00,https://www.facebook.com/Vueling/posts/10154795199846033:0,¿Sabías que la propiedad de la receta de Sacher creó una disputa legal en Viena? Si viajas por la capital de Austria no olvides probar la auténtica tarta Sacher rodeada de nata.,21,26,878,31,0,11,0,2
feed,40317581032_10154791637151033,40317581032,Vueling,photo,2017-07-10 18:30:00,https://www.facebook.com/Vueling/posts/10154791637151033:0,"Las calles Buñol se preparan para dar la bienvenida a la Fiesta de la Tomatina, ¿estás preparado para una avalancha intensa de de tomates? ¡Viaja con nosotros a Valencia y no te la pierdas!",4,12,45,1,0,0,0,2
feed,40317581032_10154791632186033,40317581032,Vueling,photo,2017-07-10 11:43:35,https://www.facebook.com/Vueling/posts/10154791632186033,,3,23,49,6,0,0,0,2
feed,40317581032_10154781441481033,40317581032,Vueling,photo,2017-07-07 18:00:00,https://www.facebook.com/Vueling/posts/10154781441481033:0,¿Sabías que las pistas se enumeran del 01 al 36? ¿Cuál es el criterio que rige esta enumeración? El periodista Javier O. Figueiral tiene todas las claves: http://bit.ly/PistasVY,14,23,86,4,0,3,0,1
feed,40317581032_10154781405641033,40317581032,Vueling,photo,2017-07-07 11:00:00,https://www.facebook.com/Vueling/posts/10154781405641033:0,"¿Y tú, qué rumbo le vas a poner al fin de semana? Síguenos en instagram.www.instagram.com/vueling",5,19,152,24,0,0,0,1
feed,40317581032_10154778169201033,40317581032,Vueling,photo,2017-07-06 18:30:01,https://www.facebook.com/Vueling/posts/10154778169201033:0,"La ciudad de Lyon esconde un barrio medieval, Patrimonio de la Humanidad. ¿Adivinas cuál? Lo reconocerás por sus calles empedradas :)",1,8,71,4,0,0,0,2
feed,40317581032_10154774627336033,40317581032,Vueling,photo,2017-07-05 18:30:01,https://www.facebook.com/Vueling/posts/10154774627336033:0,Llega uno de los festivales más prestigiosos de la capital francesa. ¡El Parque de St. Cloud se convierte en el punto de encuentro de los grandes del rock!,0,2,17,2,0,0,0,1
feed,40317581032_10154771524141033,40317581032,Vueling,photo,2017-07-04 18:30:00,https://www.facebook.com/Vueling/posts/10154771524141033:0,Emplatado... ¿o directamente en vaso? ¡El gazpacho andaluz es un imprescindible de nuestro veranito!,2,8,52,7,0,0,0,1
feed,40317581032_10154771277886033,40317581032,Vueling,link,2017-07-04 11:00:02,https://www.facebook.com/Vueling/posts/10154771277886033,¿Pensando en viajar? No lo pienses y hazte con tu plaza a precio de escándalo.,18,28,162,5,1,0,0,7
feed,40317581032_10154771256321033,40317581032,Vueling,photo,2017-07-04 09:37:30,https://www.facebook.com/Vueling/posts/10154771256321033,,2,13,30,4,0,0,0,4
feed,40317581032_10154771216726033,40317581032,Vueling,photo,2017-07-04 09:04:01,https://www.facebook.com/Vueling/posts/10154771216726033,,2,0,4,0,0,0,0,1
feed,40317581032_10154767892211033,40317581032,Vueling,photo,2017-07-03 18:30:00,https://www.facebook.com/Vueling/posts/10154767892211033:0,"El 1 de octubre, 15.000 corredores tomarán las calles de la capital belga para vivir una experiencia única. ¡No te pierdas esta fantástica ruta por Bruselas!",21,10,774,22,3,1,0,2
feed,40317581032_10154756898446033,40317581032,Vueling,video,2017-06-30 12:00:00,https://www.facebook.com/Vueling/videos/10154756898446033/,"Las vacaciones de muchos empiezan en 3,2,1... ¡Síguenos en Instagram! www.instagram.com/vueling",4,51,200,18,20,0,1,6
feed,40317581032_10154753677086033,40317581032,Vueling,photo,2017-06-29 18:45:01,https://www.facebook.com/Vueling/posts/10154753677086033:0,Ya sea en sus grandes urbes o en su extensa costa: ¡es el momento ideal para visitar la Comunidad Valenciana!,12,10,416,19,0,0,0,2
feed,40317581032_10154753709861033,40317581032,Vueling,photo,2017-06-29 13:19:44,https://www.facebook.com/Vueling/posts/10154753709861033:0,¿De dónde crees que proceden las piezas de nuestros aviones? ¿Cómo se transportan antes de ensamblar? El periodista Javier O. Figueiral te lo cuenta: http://bit.ly/AirbusVY,51,25,896,25,1,31,0,5
feed,40317581032_10154750761316033,40317581032,Vueling,link,2017-06-28 18:45:01,https://www.facebook.com/Vueling/posts/10154750761316033,Mires por donde la mires Asturias es un Paraíso Natural hecho para ser contemplado. ¡Descubre sus 10 mejores miradores y no te la pierdas!,30,13,123,4,0,0,0,3
